"locale","region","date","description","type","notes"
"sl-SI","","2012-01-01","Novo leto","NF",""
"sl-SI","","2012-01-02","Novo leto","NF",""
"sl-SI","","2012-02-08","Prešernov dan","NF",""
"sl-SI","","2012-04-08","Velikonočna nedelja","NRV",""
"sl-SI","","2012-04-09","Velikonočni ponedeljek","NRV",""
"sl-SI","","2012-04-27","Dan upora proti okupatorju","NF",""
"sl-SI","","2012-05-01","Praznik dela","NF",""
"sl-SI","","2012-05-02","Praznik dela","NF",""
"sl-SI","","2012-05-28","Binkošti","NRV",""
"sl-SI","","2012-06-25","Dan državnosti","NF",""
"sl-SI","","2012-08-15","Marijino vnebovzetje","NRF",""
"sl-SI","","2012-10-31","Dan reformacije","NRF",""
"sl-SI","","2012-11-01","Dan spomina na mrtve","NF",""
"sl-SI","","2012-12-25","Božič","NF",""
"sl-SI","","2012-12-26","Dan samostojnosti in enotnosti","NF",""
