"locale","region","date","description","type","notes"
"de-LU","","2026-01-01","Neujahr","NF",""
"de-LU","","2026-04-05","Ostern","NF",""
"de-LU","","2026-04-06","Ostermontag","NF",""
"de-LU","","2026-05-01","1. Mai","NF",""
"de-LU","","2026-05-09","Europatag","NF",""
"de-LU","","2026-05-14","Christi Himmelfahrt","NF",""
"de-LU","","2026-05-24","Pfingsten","NF",""
"de-LU","","2026-05-25","Pfingstmontag","NF",""
"de-LU","","2026-06-23","Nationalfeiertag","NF",""
"de-LU","","2026-08-15","Mariä Himmelfahrt","NRF",""
"de-LU","","2026-11-01","Allerheiligen","NRF",""
"de-LU","","2026-12-25","Weihnachten","NRF",""
"de-LU","","2026-12-26","2. Weihnachtsfeiertag","NRF",""
