"locale","region","date","description","type","notes"
"en-NZ","","2025-01-01","New Year's Day","NF",""
"en-NZ","","2025-01-02","Day after New Year's Day","NV",""
"en-NZ","","2025-02-06","Waitangi Day","NF",""
"en-NZ","","2025-04-18","Good Friday","NRV",""
"en-NZ","","2025-04-21","Easter Monday","NRV",""
"en-NZ","","2025-04-25","ANZAC Day","NF",""
"en-NZ","","2025-06-02","Queen's Birthday","NV",""
"en-NZ","","2025-10-27","Labour Day","NV",""
"en-NZ","","2025-12-25","Christmas Day","NRF",""
"en-NZ","","2025-12-26","Boxing Day","NF",""
