"locale","region","date","description","type","notes"
"nl-BE","","2014-01-01","Nieuwjaar","NF",""
"nl-BE","","2014-04-20","Pasen","NRV",""
"nl-BE","","2014-04-21","Paasmaandag","NRV",""
"nl-BE","","2014-05-01","Dag van de arbeid","NF",""
"nl-BE","","2014-05-29","Onze Lieve Heer hemelvaart","NRV",""
"nl-BE","","2014-06-08","Pinksteren","NRV",""
"nl-BE","","2014-06-09","Pinkstermaandag","NRV",""
"nl-BE","","2014-07-21","Nationale feestdag","NF",""
"nl-BE","","2014-08-15","Onze Lieve Vrouw hemelvaart","NRF",""
"nl-BE","","2014-11-01","Allerheiligen","NRF",""
"nl-BE","","2014-11-11","Wapenstilstand","NF",""
"nl-BE","","2014-12-25","Kerstmis","NRF",""
