"locale","region","date","description","type","notes"
"en-AU","ACT","2017-01-01","New Year's Day","F",""
"en-AU","NSW","2017-01-01","New Year's Day","F",""
"en-AU","NT","2017-01-01","New Year's Day","F",""
"en-AU","QLD","2017-01-01","New Year's Day","F",""
"en-AU","SA","2017-01-01","New Year's Day","F",""
"en-AU","TAS","2017-01-01","New Year's Day","F",""
"en-AU","VIC","2017-01-01","New Year's Day","F",""
"en-AU","WA","2017-01-01","New Year's Day","F",""
"en-AU","ACT","2017-01-02","New Year's Day (observed)","V",""
"en-AU","NSW","2017-01-02","New Year's Day (observed)","V",""
"en-AU","NT","2017-01-02","New Year's Day (observed)","V",""
"en-AU","QLD","2017-01-02","New Year's Day (observed)","V",""
"en-AU","SA","2017-01-02","New Year's Day (observed)","V",""
"en-AU","TAS","2017-01-02","New Year's Day (observed)","V",""
"en-AU","VIC","2017-01-02","New Year's Day (observed)","V",""
"en-AU","WA","2017-01-02","New Year's Day (observed)","V",""
"en-AU","ACT","2017-01-26","Australia Day","V",""
"en-AU","NSW","2017-01-26","Australia Day","V",""
"en-AU","NT","2017-01-26","Australia Day","V",""
"en-AU","QLD","2017-01-26","Australia Day","V",""
"en-AU","SA","2017-01-26","Australia Day","V",""
"en-AU","TAS","2017-01-26","Australia Day","V",""
"en-AU","VIC","2017-01-26","Australia Day","V",""
"en-AU","WA","2017-01-26","Australia Day","V",""
"en-AU","TAS","2017-02-13","Royal Hobart Regatta","V",""
"en-AU","WA","2017-03-06","Labour Day","V",""
"en-AU","SA","2017-03-13","Adelaide Cup Day","V",""
"en-AU","ACT","2017-03-13","Canberra Day","V",""
"en-AU","TAS","2017-03-13","Labour Day","V",""
"en-AU","VIC","2017-03-13","Labour Day","V",""
"en-AU","ACT","2017-04-14","Good Friday","RV",""
"en-AU","NSW","2017-04-14","Good Friday","RV",""
"en-AU","NT","2017-04-14","Good Friday","RV",""
"en-AU","QLD","2017-04-14","Good Friday","RV",""
"en-AU","SA","2017-04-14","Good Friday","RV",""
"en-AU","TAS","2017-04-14","Good Friday","RV",""
"en-AU","VIC","2017-04-14","Good Friday","RV",""
"en-AU","WA","2017-04-14","Good Friday","RV",""
"en-AU","ACT","2017-04-15","Easter Saturday","RV",""
"en-AU","NSW","2017-04-15","Easter Saturday","RV",""
"en-AU","NT","2017-04-15","Easter Saturday","RV",""
"en-AU","QLD","2017-04-15","Easter Saturday","RV",""
"en-AU","SA","2017-04-15","Easter Saturday","RV",""
"en-AU","VIC","2017-04-15","Easter Saturday","RV",""
"en-AU","ACT","2017-04-16","Easter","RV",""
"en-AU","NSW","2017-04-16","Easter","RV",""
"en-AU","NT","2017-04-16","Easter","RV",""
"en-AU","QLD","2017-04-16","Easter","RV",""
"en-AU","SA","2017-04-16","Easter","RV",""
"en-AU","ACT","2017-04-17","Easter Monday","RV",""
"en-AU","NSW","2017-04-17","Easter Monday","RV",""
"en-AU","NT","2017-04-17","Easter Monday","RV",""
"en-AU","QLD","2017-04-17","Easter Monday","RV",""
"en-AU","SA","2017-04-17","Easter Monday","RV",""
"en-AU","TAS","2017-04-17","Easter Monday","RV",""
"en-AU","VIC","2017-04-17","Easter Monday","RV",""
"en-AU","WA","2017-04-17","Easter Monday","RV",""
"en-AU","ACT","2017-04-25","Anzac Day","V",""
"en-AU","NSW","2017-04-25","Anzac Day","F",""
"en-AU","NT","2017-04-25","Anzac Day","V",""
"en-AU","QLD","2017-04-25","Anzac Day","V",""
"en-AU","SA","2017-04-25","Anzac Day","F",""
"en-AU","TAS","2017-04-25","Anzac Day","F",""
"en-AU","VIC","2017-04-25","Anzac Day","F",""
"en-AU","WA","2017-04-25","Anzac Day","F",""
"en-AU","QLD","2017-05-01","Labour Day","V",""
"en-AU","NT","2017-05-01","May Day","V",""
"en-AU","ACT","2017-05-29","Reconciliation Day","V",""
"en-AU","WA","2017-06-05","Western Australia Day","V",""
"en-AU","ACT","2017-06-12","Queen's Birthday","V",""
"en-AU","NSW","2017-06-12","Queen's Birthday","V",""
"en-AU","TAS","2017-06-12","Queen's Birthday","V",""
"en-AU","VIC","2017-06-12","Queen's Birthday","V",""
"en-AU","ACT","2017-08-07","Bank Holiday","V",""
"en-AU","NT","2017-08-07","Picnic Day","V",""
"en-AU","WA","2017-09-25","Queen's Birthday","V",""
"en-AU","ACT","2017-10-02","Labour Day","V",""
"en-AU","NSW","2017-10-02","Labour Day","V",""
"en-AU","SA","2017-10-02","Labour Day","V",""
"en-AU","QLD","2017-10-02","Queen's Birthday","V",""
"en-AU","VIC","2017-11-07","Melbourne Cup Day","V",""
"en-AU","ACT","2017-12-25","Christmas Day","RF",""
"en-AU","NSW","2017-12-25","Christmas Day","RF",""
"en-AU","NT","2017-12-25","Christmas Day","RF",""
"en-AU","QLD","2017-12-25","Christmas Day","RF",""
"en-AU","SA","2017-12-25","Christmas Day","RF",""
"en-AU","TAS","2017-12-25","Christmas Day","RF",""
"en-AU","VIC","2017-12-25","Christmas Day","RF",""
"en-AU","WA","2017-12-25","Christmas Day","RF",""
"en-AU","ACT","2017-12-26","Boxing Day","RF",""
"en-AU","NSW","2017-12-26","Boxing Day","RF",""
"en-AU","NT","2017-12-26","Boxing Day","RF",""
"en-AU","QLD","2017-12-26","Boxing Day","RF",""
"en-AU","TAS","2017-12-26","Boxing Day","RF",""
"en-AU","VIC","2017-12-26","Boxing Day","RF",""
"en-AU","WA","2017-12-26","Boxing Day","RF",""
