"locale","region","date","description","type","notes"
"de-CH","","2013-01-01","Neujahrstag","NF",""
"de-CH","BE","2013-01-02","Berchtoldstag","F",""
"de-CH","JU","2013-01-02","Berchtoldstag","F",""
"de-CH","TG","2013-01-02","Berchtoldstag","F",""
"de-CH","VD","2013-01-02","Berchtoldstag","F",""
"de-CH","SZ","2013-01-06","Heilige Drei Könige","RF",""
"de-CH","TI","2013-01-06","Heilige Drei Könige","RF",""
"de-CH","UR","2013-01-06","Heilige Drei Könige","RF",""
"de-CH","NW","2013-03-19","Josefstag","RF",""
"de-CH","SZ","2013-03-19","Josefstag","RF",""
"de-CH","TI","2013-03-19","Josefstag","RF",""
"de-CH","UR","2013-03-19","Josefstag","RF",""
"de-CH","VS","2013-03-19","Josefstag","RF",""
"de-CH","AG","2013-03-29","Karfreitag","NRV",""
"de-CH","AI","2013-03-29","Karfreitag","NRV",""
"de-CH","AR","2013-03-29","Karfreitag","NRV",""
"de-CH","BE","2013-03-29","Karfreitag","NRV",""
"de-CH","BL","2013-03-29","Karfreitag","NRV",""
"de-CH","BS","2013-03-29","Karfreitag","NRV",""
"de-CH","FR","2013-03-29","Karfreitag","NRV",""
"de-CH","GE","2013-03-29","Karfreitag","NRV",""
"de-CH","GL","2013-03-29","Karfreitag","NRV",""
"de-CH","GR","2013-03-29","Karfreitag","NRV",""
"de-CH","JU","2013-03-29","Karfreitag","NRV",""
"de-CH","LU","2013-03-29","Karfreitag","NRV",""
"de-CH","NE","2013-03-29","Karfreitag","NRV",""
"de-CH","NW","2013-03-29","Karfreitag","NRV",""
"de-CH","OW","2013-03-29","Karfreitag","NRV",""
"de-CH","SG","2013-03-29","Karfreitag","NRV",""
"de-CH","SH","2013-03-29","Karfreitag","NRV",""
"de-CH","SO","2013-03-29","Karfreitag","NRV",""
"de-CH","SZ","2013-03-29","Karfreitag","NRV",""
"de-CH","TG","2013-03-29","Karfreitag","NRV",""
"de-CH","UR","2013-03-29","Karfreitag","NRV",""
"de-CH","VD","2013-03-29","Karfreitag","NRV",""
"de-CH","ZG","2013-03-29","Karfreitag","NRV",""
"de-CH","ZH","2013-03-29","Karfreitag","NRV",""
"de-CH","","2013-03-31","Ostersonntag","NRV",""
"de-CH","AI","2013-04-01","Ostermontag","NRV",""
"de-CH","AR","2013-04-01","Ostermontag","NRV",""
"de-CH","BE","2013-04-01","Ostermontag","NRV",""
"de-CH","BL","2013-04-01","Ostermontag","NRV",""
"de-CH","BS","2013-04-01","Ostermontag","NRV",""
"de-CH","GE","2013-04-01","Ostermontag","NRV",""
"de-CH","GL","2013-04-01","Ostermontag","NRV",""
"de-CH","GR","2013-04-01","Ostermontag","NRV",""
"de-CH","JU","2013-04-01","Ostermontag","NRV",""
"de-CH","SG","2013-04-01","Ostermontag","NRV",""
"de-CH","SH","2013-04-01","Ostermontag","NRV",""
"de-CH","SZ","2013-04-01","Ostermontag","NRV",""
"de-CH","TG","2013-04-01","Ostermontag","NRV",""
"de-CH","TI","2013-04-01","Ostermontag","NRV",""
"de-CH","UR","2013-04-01","Ostermontag","NRV",""
"de-CH","VD","2013-04-01","Ostermontag","NRV",""
"de-CH","ZH","2013-04-01","Ostermontag","NRV",""
"de-CH","BL","2013-05-01","Tag der Arbeit","NF",""
"de-CH","BS","2013-05-01","Tag der Arbeit","NF",""
"de-CH","GR","2013-05-01","Tag der Arbeit","NF",""
"de-CH","NE","2013-05-01","Tag der Arbeit","NF",""
"de-CH","SH","2013-05-01","Tag der Arbeit","NF",""
"de-CH","TG","2013-05-01","Tag der Arbeit","NF",""
"de-CH","TI","2013-05-01","Tag der Arbeit","NF",""
"de-CH","ZH","2013-05-01","Tag der Arbeit","NF",""
"de-CH","","2013-05-09","Auffahrt","RV",""
"de-CH","","2013-05-19","Pfingstsonntag","RV",""
"de-CH","AI","2013-05-20","Pfingstmontag","RV",""
"de-CH","AR","2013-05-20","Pfingstmontag","RV",""
"de-CH","BE","2013-05-20","Pfingstmontag","RV",""
"de-CH","BL","2013-05-20","Pfingstmontag","RV",""
"de-CH","BS","2013-05-20","Pfingstmontag","RV",""
"de-CH","GE","2013-05-20","Pfingstmontag","RV",""
"de-CH","GL","2013-05-20","Pfingstmontag","RV",""
"de-CH","GR","2013-05-20","Pfingstmontag","RV",""
"de-CH","JU","2013-05-20","Pfingstmontag","RV",""
"de-CH","SG","2013-05-20","Pfingstmontag","RV",""
"de-CH","SH","2013-05-20","Pfingstmontag","RV",""
"de-CH","SZ","2013-05-20","Pfingstmontag","RV",""
"de-CH","TG","2013-05-20","Pfingstmontag","RV",""
"de-CH","TI","2013-05-20","Pfingstmontag","RV",""
"de-CH","UR","2013-05-20","Pfingstmontag","RV",""
"de-CH","VD","2013-05-20","Pfingstmontag","RV",""
"de-CH","ZH","2013-05-20","Pfingstmontag","RV",""
"de-CH","AI","2013-05-30","Fronleichnam","RV",""
"de-CH","JU","2013-05-30","Fronleichnam","RV",""
"de-CH","LU","2013-05-30","Fronleichnam","RV",""
"de-CH","NW","2013-05-30","Fronleichnam","RV",""
"de-CH","OW","2013-05-30","Fronleichnam","RV",""
"de-CH","SZ","2013-05-30","Fronleichnam","RV",""
"de-CH","TI","2013-05-30","Fronleichnam","RV",""
"de-CH","UR","2013-05-30","Fronleichnam","RV",""
"de-CH","VS","2013-05-30","Fronleichnam","RV",""
"de-CH","ZG","2013-05-30","Fronleichnam","RV",""
"de-CH","","2013-08-01","Bundesfeier","NF",""
"de-CH","AI","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","JU","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","LU","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","NW","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","OW","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","SZ","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","TI","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","UR","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","VS","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","ZG","2013-08-15","Mariä Himmelfahrt","RF",""
"de-CH","AI","2013-11-01","Allerheiligen","RF",""
"de-CH","GL","2013-11-01","Allerheiligen","RF",""
"de-CH","JU","2013-11-01","Allerheiligen","RF",""
"de-CH","LU","2013-11-01","Allerheiligen","RF",""
"de-CH","NW","2013-11-01","Allerheiligen","RF",""
"de-CH","OW","2013-11-01","Allerheiligen","RF",""
"de-CH","SG","2013-11-01","Allerheiligen","RF",""
"de-CH","SZ","2013-11-01","Allerheiligen","RF",""
"de-CH","TI","2013-11-01","Allerheiligen","RF",""
"de-CH","UR","2013-11-01","Allerheiligen","RF",""
"de-CH","VS","2013-11-01","Allerheiligen","RF",""
"de-CH","ZG","2013-11-01","Allerheiligen","RF",""
"de-CH","AI","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","LU","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","NW","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","OW","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","SZ","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","TI","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","UR","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","VS","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","ZG","2013-12-08","Mariä Empfängnis","RF",""
"de-CH","","2013-12-25","Weihnachtstag","RF",""
"de-CH","AI","2013-12-26","Stephanstag","RF",""
"de-CH","AR","2013-12-26","Stephanstag","RF",""
"de-CH","BE","2013-12-26","Stephanstag","RF",""
"de-CH","BL","2013-12-26","Stephanstag","RF",""
"de-CH","BS","2013-12-26","Stephanstag","RF",""
"de-CH","GL","2013-12-26","Stephanstag","RF",""
"de-CH","GR","2013-12-26","Stephanstag","RF",""
"de-CH","LU","2013-12-26","Stephanstag","RF",""
"de-CH","SG","2013-12-26","Stephanstag","RF",""
"de-CH","SH","2013-12-26","Stephanstag","RF",""
"de-CH","SZ","2013-12-26","Stephanstag","RF",""
"de-CH","TG","2013-12-26","Stephanstag","RF",""
"de-CH","TI","2013-12-26","Stephanstag","RF",""
"de-CH","UR","2013-12-26","Stephanstag","RF",""
"de-CH","ZH","2013-12-26","Stephanstag","RF",""
