"locale","region","date","description","type","notes"
"de-BE","","2013-01-01","Neujahr","NF",""
"de-BE","","2013-03-31","Ostern","NRV",""
"de-BE","","2013-04-01","Ostermontag","NRV",""
"de-BE","","2013-05-01","Tag der Arbeit","NF",""
"de-BE","","2013-05-09","Christi Himmelfahrt","NRV",""
"de-BE","","2013-05-19","Pfingsten","NRV",""
"de-BE","","2013-05-20","Pfingstmontag","NRV",""
"de-BE","","2013-07-21","Nationalfeiertag","NF",""
"de-BE","","2013-08-15","Mariä Himmelfahrt","NRF",""
"de-BE","","2013-11-01","Allerheiligen","NRF",""
"de-BE","","2013-11-11","Waffenstillstand","NF",""
"de-BE","","2013-12-25","Weihnacht","NRF",""
