"locale","region","date","description","type","notes"
"de-AT","","2016-01-01","Neujahr","NF",""
"de-AT","","2016-01-06","Heilige drei Könige","NRF",""
"de-AT","2","2016-03-19","Josef","RF",""
"de-AT","6","2016-03-19","Josef","RF",""
"de-AT","7","2016-03-19","Josef","RF",""
"de-AT","8","2016-03-19","Josef","RF",""
"de-AT","","2016-03-25","Karfreitag","NRV",""
"de-AT","","2016-03-27","Ostersonntag","NRV",""
"de-AT","","2016-03-28","Ostermontag","NRV",""
"de-AT","","2016-05-01","Staatsfeiertag","NF",""
"de-AT","4","2016-05-04","Florian","F",""
"de-AT","","2016-05-05","Christi Himmelfahrt","NRV",""
"de-AT","","2016-05-15","Pfingstsonntag","NRV",""
"de-AT","","2016-05-16","Pfingstmontag","NRV",""
"de-AT","","2016-05-26","Fronleichnam","NRV",""
"de-AT","","2016-08-15","Mariä Himmelfahrt","NRF",""
"de-AT","5","2016-09-24","Rupert","F",""
"de-AT","2","2016-10-10","Tag der Volksabstimmung","F",""
"de-AT","","2016-10-26","Nationalfeiertag","NF",""
"de-AT","","2016-11-01","Allerheiligen","NRF",""
"de-AT","1","2016-11-11","Martin","F",""
"de-AT","3","2016-11-15","Leopold","F",""
"de-AT","9","2016-11-15","Leopold","F",""
"de-AT","","2016-12-08","Mariä Empfängnis","NRF",""
"de-AT","","2016-12-24","Heiliger Abend","NRF",""
"de-AT","","2016-12-25","Christtag","NRF",""
"de-AT","","2016-12-26","Stefanitag","NF",""
"de-AT","","2016-12-31","Silvester","NF",""
