"locale","region","date","description","type","notes"
"de-DE","","2017-01-01","Neujahr","NF",""
"de-DE","BW","2017-01-06","Heilige drei Könige","RF",""
"de-DE","BY","2017-01-06","Heilige drei Könige","RF",""
"de-DE","ST","2017-01-06","Heilige drei Könige","RF",""
"de-DE","","2017-04-14","Karfreitag","NRV",""
"de-DE","","2017-04-16","Ostern","NRV",""
"de-DE","","2017-04-17","Ostermontag","NRV",""
"de-DE","","2017-05-01","Erster Maifeiertag","NF",""
"de-DE","","2017-05-25","Christi Himmelfahrt","NRV",""
"de-DE","","2017-06-04","Pfingstsonntag","NRV",""
"de-DE","","2017-06-05","Pfingstmontag","NRV",""
"de-DE","BW","2017-06-15","Fronleichnam","RV",""
"de-DE","BY","2017-06-15","Fronleichnam","RV",""
"de-DE","HE","2017-06-15","Fronleichnam","RV",""
"de-DE","NW","2017-06-15","Fronleichnam","RV",""
"de-DE","RP","2017-06-15","Fronleichnam","RV",""
"de-DE","SL","2017-06-15","Fronleichnam","RV",""
"de-DE","BY","2017-08-15","Mariä Himmelfahrt","RF","In Gemeinden mit überwiegend katholischer Bevölkerung"
"de-DE","SL","2017-08-15","Mariä Himmelfahrt","RF",""
"de-DE","","2017-10-03","Tag der Deutschen Einheit","NRF",""
"de-DE","","2017-10-31","Reformationstag","NRF",""
"de-DE","BW","2017-11-01","Allerheiligen","RF",""
"de-DE","BY","2017-11-01","Allerheiligen","RF",""
"de-DE","NW","2017-11-01","Allerheiligen","RF",""
"de-DE","RP","2017-11-01","Allerheiligen","RF",""
"de-DE","SL","2017-11-01","Allerheiligen","RF",""
"de-DE","SN","2017-11-22","Buß- und Bettag","RV",""
"de-DE","","2017-12-24","Heilig Abend","NRF",""
"de-DE","","2017-12-25","Weihnachtstag","NRF",""
"de-DE","","2017-12-26","Zweiter Weihnachtstag","NRF",""
"de-DE","","2017-12-31","Silvester","NF",""
