"locale","region","date","description","type","notes"
"et-EE","","2014-01-01","Uusaasta","NF",""
"et-EE","","2014-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2014-04-18","Suur reede","NRV",""
"et-EE","","2014-04-20","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2014-05-01","Kevadpüha","NF",""
"et-EE","","2014-06-08","Nelipühade 1. püha","NRV",""
"et-EE","","2014-06-23","Võidupüha","NF",""
"et-EE","","2014-06-24","Jaanipäev","NF",""
"et-EE","","2014-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2014-12-24","Jõululaupäev","NF",""
"et-EE","","2014-12-25","Esimene jõulupüha","NF",""
"et-EE","","2014-12-26","Teine jõulupüha","NF",""
